lon,lat,eez
-7.5,85.5,8438
-6.5,85.5,8438
-5.5,85.5,8438
-4.5,85.5,8438
-3.5,85.5,8438
-2.5,85.5,8438
-1.5,85.5,8438
-0.5,85.5,8438
0.5,85.5,8438
1.5,85.5,8438
-108.5,84.5,8493
-107.5,84.5,8493
-106.5,84.5,8493
-105.5,84.5,8493
-104.5,84.5,8493
-103.5,84.5,8493
-102.5,84.5,8493
-101.5,84.5,8493
-100.5,84.5,8493
-99.5,84.5,8493
-98.5,84.5,8493
-97.5,84.5,8493
-96.5,84.5,8493
-95.5,84.5,8493
-94.5,84.5,8493
-93.5,84.5,8493
-92.5,84.5,8493
-91.5,84.5,8493
-90.5,84.5,8493
-89.5,84.5,8493
-88.5,84.5,8493
-87.5,84.5,8493
-86.5,84.5,8493
-85.5,84.5,8493
-84.5,84.5,8493
-83.5,84.5,8493
-82.5,84.5,8493
-81.5,84.5,8493
-80.5,84.5,8493
-79.5,84.5,8493
-78.5,84.5,8493
-77.5,84.5,8493
-76.5,84.5,8493
-75.5,84.5,8493
-74.5,84.5,8493
-73.5,84.5,8493
-72.5,84.5,8493
-71.5,84.5,8493
-70.5,84.5,8493
-69.5,84.5,8493
-68.5,84.5,8493
-67.5,84.5,8493
-66.5,84.5,8493
-65.5,84.5,8493
-64.5,84.5,8493
-63.5,84.5,8493
-62.5,84.5,8493
-61.5,84.5,8493
-60.5,84.5,8493
-59.5,84.5,8493
-58.5,84.5,8493
-57.5,84.5,8493
-56.5,84.5,8438
-55.5,84.5,8438
-54.5,84.5,8438
-53.5,84.5,8438
-52.5,84.5,8438
-51.5,84.5,8438
-50.5,84.5,8438
-49.5,84.5,8438
-48.5,84.5,8438
-47.5,84.5,8438
-46.5,84.5,8438
-45.5,84.5,8438
-44.5,84.5,8438
-43.5,84.5,8438
-42.5,84.5,8438
-41.5,84.5,8438
-40.5,84.5,8438
-39.5,84.5,8438
-38.5,84.5,8438
-37.5,84.5,8438
-36.5,84.5,8438
-35.5,84.5,8438
-34.5,84.5,8438
-33.5,84.5,8438
-32.5,84.5,8438
-31.5,84.5,8438
-30.5,84.5,8438
-29.5,84.5,8438
-28.5,84.5,8438
-27.5,84.5,8438
-26.5,84.5,8438
-25.5,84.5,8438
-24.5,84.5,8438
-23.5,84.5,8438
-22.5,84.5,8438
-21.5,84.5,8438
-20.5,84.5,8438
-19.5,84.5,8438
-18.5,84.5,8438
-17.5,84.5,8438
-16.5,84.5,8438
-15.5,84.5,8438
-14.5,84.5,8438
-13.5,84.5,8438
-12.5,84.5,8438
-11.5,84.5,8438
-10.5,84.5,8438
-9.5,84.5,8438
-8.5,84.5,8438
-7.5,84.5,8438
-6.5,84.5,8438
-5.5,84.5,8438
-4.5,84.5,8438
-3.5,84.5,8438
-2.5,84.5,8438
-1.5,84.5,8438
-0.5,84.5,8438
0.5,84.5,8438
1.5,84.5,8438
2.5,84.5,8438
3.5,84.5,8438
4.5,84.5,8438
41.5,84.5,5690
42.5,84.5,5690
43.5,84.5,5690
44.5,84.5,5690
45.5,84.5,5690
46.5,84.5,5690
47.5,84.5,5690
48.5,84.5,5690
49.5,84.5,5690
50.5,84.5,5690
51.5,84.5,5690
52.5,84.5,5690
53.5,84.5,5690
54.5,84.5,5690
55.5,84.5,5690
56.5,84.5,5690
57.5,84.5,5690
58.5,84.5,5690
59.5,84.5,5690
60.5,84.5,5690
61.5,84.5,5690
62.5,84.5,5690
63.5,84.5,5690
64.5,84.5,5690
65.5,84.5,5690
66.5,84.5,5690
67.5,84.5,5690
68.5,84.5,5690
69.5,84.5,5690
70.5,84.5,5690
71.5,84.5,5690
72.5,84.5,5690
73.5,84.5,5690
74.5,84.5,5690
75.5,84.5,5690
76.5,84.5,5690
77.5,84.5,5690
78.5,84.5,5690
87.5,84.5,5690
88.5,84.5,5690
89.5,84.5,5690
90.5,84.5,5690
91.5,84.5,5690
92.5,84.5,5690
93.5,84.5,5690
94.5,84.5,5690
95.5,84.5,5690
96.5,84.5,5690
97.5,84.5,5690
98.5,84.5,5690
99.5,84.5,5690
100.5,84.5,5690
101.5,84.5,5690
-113.5,83.5,8493
-112.5,83.5,8493
-111.5,83.5,8493
-110.5,83.5,8493
-109.5,83.5,8493
-108.5,83.5,8493
-107.5,83.5,8493
-106.5,83.5,8493
-105.5,83.5,8493
-104.5,83.5,8493
-103.5,83.5,8493
-102.5,83.5,8493
-101.5,83.5,8493
-100.5,83.5,8493
-99.5,83.5,8493
-98.5,83.5,8493
-97.5,83.5,8493
-96.5,83.5,8493
-95.5,83.5,8493
-94.5,83.5,8493
-93.5,83.5,8493
-92.5,83.5,8493
-91.5,83.5,8493
-90.5,83.5,8493
-89.5,83.5,8493
-88.5,83.5,8493
-87.5,83.5,8493
-86.5,83.5,8493
-85.5,83.5,8493
-84.5,83.5,8493
-83.5,83.5,8493
-82.5,83.5,8493
-81.5,83.5,8493
-80.5,83.5,8493
-79.5,83.5,8493
-78.5,83.5,8493
-77.5,83.5,8493
-76.5,83.5,8493
-75.5,83.5,8493
-74.5,83.5,8493
-73.5,83.5,8493
-72.5,83.5,8493
-71.5,83.5,8493
-70.5,83.5,8493
-69.5,83.5,8493
-68.5,83.5,8493
-67.5,83.5,8493
-66.5,83.5,8493
-65.5,83.5,8493
-64.5,83.5,8493
-63.5,83.5,8493
-62.5,83.5,8493
-61.5,83.5,8493
-60.5,83.5,8493
-59.5,83.5,8493
-58.5,83.5,8493
-57.5,83.5,8493
-56.5,83.5,8438
-55.5,83.5,8438
-54.5,83.5,8438
-53.5,83.5,8438
-52.5,83.5,8438
-51.5,83.5,8438
-50.5,83.5,8438
-49.5,83.5,8438
-48.5,83.5,8438
-47.5,83.5,8438
-46.5,83.5,8438
-45.5,83.5,8438
-44.5,83.5,8438
-43.5,83.5,8438
-42.5,83.5,8438
-41.5,83.5,8438
-40.5,83.5,8438
-39.5,83.5,8438
-37.5,83.5,8438
-34.5,83.5,8438
-26.5,83.5,8438
-25.5,83.5,8438
-24.5,83.5,8438
-23.5,83.5,8438
-22.5,83.5,8438
-21.5,83.5,8438
-20.5,83.5,8438
-19.5,83.5,8438
-18.5,83.5,8438
-17.5,83.5,8438
-16.5,83.5,8438
-15.5,83.5,8438
-14.5,83.5,8438
-13.5,83.5,8438
-12.5,83.5,8438
-11.5,83.5,8438
-10.5,83.5,8438
-9.5,83.5,8438
-8.5,83.5,8438
-7.5,83.5,8438
-6.5,83.5,8438
-5.5,83.5,8438
-4.5,83.5,8438
-3.5,83.5,8438
-2.5,83.5,8438
-1.5,83.5,8438
-0.5,83.5,8438
0.5,83.5,8438
1.5,83.5,8438
2.5,83.5,8438
3.5,83.5,8438
4.5,83.5,8438
5.5,83.5,8438
6.5,83.5,8438
7.5,83.5,8438
8.5,83.5,33181
9.5,83.5,33181
10.5,83.5,33181
11.5,83.5,33181
12.5,83.5,33181
13.5,83.5,33181
14.5,83.5,33181
15.5,83.5,33181
16.5,83.5,33181
17.5,83.5,33181
18.5,83.5,33181
19.5,83.5,33181
20.5,83.5,33181
21.5,83.5,33181
22.5,83.5,33181
23.5,83.5,33181
24.5,83.5,33181
25.5,83.5,33181
26.5,83.5,33181
27.5,83.5,33181
28.5,83.5,33181
29.5,83.5,33181
30.5,83.5,33181
31.5,83.5,33181
32.5,83.5,33181
33.5,83.5,33181
34.5,83.5,33181
35.5,83.5,5690
36.5,83.5,5690
37.5,83.5,5690
38.5,83.5,5690
39.5,83.5,5690
40.5,83.5,5690
41.5,83.5,5690
42.5,83.5,5690
43.5,83.5,5690
44.5,83.5,5690
45.5,83.5,5690
46.5,83.5,5690
47.5,83.5,5690
48.5,83.5,5690
49.5,83.5,5690
50.5,83.5,5690
51.5,83.5,5690
52.5,83.5,5690
53.5,83.5,5690
54.5,83.5,5690
55.5,83.5,5690
56.5,83.5,5690
57.5,83.5,5690
58.5,83.5,5690
59.5,83.5,5690
60.5,83.5,5690
61.5,83.5,5690
62.5,83.5,5690
63.5,83.5,5690
64.5,83.5,5690
65.5,83.5,5690
66.5,83.5,5690
67.5,83.5,5690
68.5,83.5,5690
69.5,83.5,5690
70.5,83.5,5690
71.5,83.5,5690
72.5,83.5,5690
73.5,83.5,5690
74.5,83.5,5690
75.5,83.5,5690
76.5,83.5,5690
77.5,83.5,5690
78.5,83.5,5690
79.5,83.5,5690
80.5,83.5,5690
81.5,83.5,5690
82.5,83.5,5690
83.5,83.5,5690
84.5,83.5,5690
85.5,83.5,5690
86.5,83.5,5690
87.5,83.5,5690
88.5,83.5,5690
89.5,83.5,5690
90.5,83.5,5690
91.5,83.5,5690
92.5,83.5,5690
93.5,83.5,5690
94.5,83.5,5690
95.5,83.5,5690
96.5,83.5,5690
97.5,83.5,5690
98.5,83.5,5690
99.5,83.5,5690
100.5,83.5,5690
101.5,83.5,5690
102.5,83.5,5690
103.5,83.5,5690
104.5,83.5,5690
105.5,83.5,5690
106.5,83.5,5690
107.5,83.5,5690
108.5,83.5,5690
109.5,83.5,5690
110.5,83.5,5690
111.5,83.5,5690
112.5,83.5,5690
113.5,83.5,5690
114.5,83.5,5690
-116.5,82.5,8493
-115.5,82.5,8493
-114.5,82.5,8493
-113.5,82.5,8493
-112.5,82.5,8493
-111.5,82.5,8493
-110.5,82.5,8493
-109.5,82.5,8493
-108.5,82.5,8493
-107.5,82.5,8493
-106.5,82.5,8493
-105.5,82.5,8493
-104.5,82.5,8493
-103.5,82.5,8493
-102.5,82.5,8493
-101.5,82.5,8493
-100.5,82.5,8493
-99.5,82.5,8493
-98.5,82.5,8493
-97.5,82.5,8493
-96.5,82.5,8493
-95.5,82.5,8493
-94.5,82.5,8493
-93.5,82.5,8493
-92.5,82.5,8493
-91.5,82.5,8493
-90.5,82.5,8493
-89.5,82.5,8493
-88.5,82.5,8493
-87.5,82.5,8493
-86.5,82.5,8493
-85.5,82.5,8493
-84.5,82.5,8493
-83.5,82.5,8493
-82.5,82.5,8493
-81.5,82.5,8493
-61.5,82.5,8493
-60.5,82.5,8493
-59.5,82.5,8493
-58.5,82.5,8438
-57.5,82.5,8438
-56.5,82.5,8438
-55.5,82.5,8438
-54.5,82.5,8438
-53.5,82.5,8438
-52.5,82.5,8438
-51.5,82.5,8438
-50.5,82.5,8438
-49.5,82.5,8438
-48.5,82.5,8438
-45.5,82.5,8438
-40.5,82.5,8438
-19.5,82.5,8438
-18.5,82.5,8438
-17.5,82.5,8438
-16.5,82.5,8438
-15.5,82.5,8438
-14.5,82.5,8438
-13.5,82.5,8438
-12.5,82.5,8438
-11.5,82.5,8438
-10.5,82.5,8438
-9.5,82.5,8438
-8.5,82.5,8438
-7.5,82.5,8438
-6.5,82.5,8438
-5.5,82.5,8438
-4.5,82.5,8438
-3.5,82.5,8438
-2.5,82.5,8438
-1.5,82.5,8438
-0.5,82.5,8438
0.5,82.5,8438
1.5,82.5,8438
2.5,82.5,8438
3.5,82.5,8438
4.5,82.5,8438
5.5,82.5,8438
6.5,82.5,33181
7.5,82.5,33181
8.5,82.5,33181
9.5,82.5,33181
10.5,82.5,33181
11.5,82.5,33181
12.5,82.5,33181
13.5,82.5,33181
14.5,82.5,33181
15.5,82.5,33181
16.5,82.5,33181
17.5,82.5,33181
18.5,82.5,33181
19.5,82.5,33181
20.5,82.5,33181
21.5,82.5,33181
22.5,82.5,33181
23.5,82.5,33181
24.5,82.5,33181
25.5,82.5,33181
26.5,82.5,33181
27.5,82.5,33181
28.5,82.5,33181
29.5,82.5,33181
30.5,82.5,33181
31.5,82.5,33181
32.5,82.5,33181
33.5,82.5,33181
34.5,82.5,33181
35.5,82.5,5690
36.5,82.5,5690
37.5,82.5,5690
38.5,82.5,5690
39.5,82.5,5690
40.5,82.5,5690
41.5,82.5,5690
42.5,82.5,5690
43.5,82.5,5690
44.5,82.5,5690
45.5,82.5,5690
46.5,82.5,5690
47.5,82.5,5690
48.5,82.5,5690
49.5,82.5,5690
50.5,82.5,5690
51.5,82.5,5690
52.5,82.5,5690
53.5,82.5,5690
54.5,82.5,5690
55.5,82.5,5690
56.5,82.5,5690
57.5,82.5,5690
58.5,82.5,5690
59.5,82.5,5690
60.5,82.5,5690
61.5,82.5,5690
62.5,82.5,5690
63.5,82.5,5690
64.5,82.5,5690
65.5,82.5,5690
66.5,82.5,5690
67.5,82.5,5690
68.5,82.5,5690
69.5,82.5,5690
70.5,82.5,5690
71.5,82.5,5690
72.5,82.5,5690
73.5,82.5,5690
74.5,82.5,5690
75.5,82.5,5690
76.5,82.5,5690
77.5,82.5,5690
78.5,82.5,5690
79.5,82.5,5690
80.5,82.5,5690
81.5,82.5,5690
82.5,82.5,5690
83.5,82.5,5690
84.5,82.5,5690
85.5,82.5,5690
86.5,82.5,5690
87.5,82.5,5690
88.5,82.5,5690
89.5,82.5,5690
90.5,82.5,5690
91.5,82.5,5690
92.5,82.5,5690
93.5,82.5,5690
94.5,82.5,5690
95.5,82.5,5690
96.5,82.5,5690
97.5,82.5,5690
98.5,82.5,5690
99.5,82.5,5690
100.5,82.5,5690
101.5,82.5,5690
102.5,82.5,5690
103.5,82.5,5690
104.5,82.5,5690
105.5,82.5,5690
106.5,82.5,5690
107.5,82.5,5690
108.5,82.5,5690
109.5,82.5,5690
110.5,82.5,5690
111.5,82.5,5690
112.5,82.5,5690
113.5,82.5,5690
114.5,82.5,5690
115.5,82.5,5690
116.5,82.5,5690
117.5,82.5,5690
-121.5,81.5,8493
-120.5,81.5,8493
-119.5,81.5,8493
-118.5,81.5,8493
-117.5,81.5,8493
-116.5,81.5,8493
-115.5,81.5,8493
-114.5,81.5,8493
-113.5,81.5,8493
-112.5,81.5,8493
-111.5,81.5,8493
-110.5,81.5,8493
-109.5,81.5,8493
-108.5,81.5,8493
-107.5,81.5,8493
-106.5,81.5,8493
-105.5,81.5,8493
-104.5,81.5,8493
-103.5,81.5,8493
-102.5,81.5,8493
-101.5,81.5,8493
-100.5,81.5,8493
-99.5,81.5,8493
-98.5,81.5,8493
-97.5,81.5,8493
-96.5,81.5,8493
-95.5,81.5,8493
-94.5,81.5,8493
-93.5,81.5,8493
-92.5,81.5,8493
-91.5,81.5,8493
-90.5,81.5,8493
-66.5,81.5,8493
-65.5,81.5,8493
-63.5,81.5,8493
-62.5,81.5,8438
-61.5,81.5,8438
-26.5,81.5,8438
-20.5,81.5,8438
-18.5,81.5,8438
-17.5,81.5,8438
-11.5,81.5,8438
-10.5,81.5,8438
-9.5,81.5,8438
-8.5,81.5,8438
-7.5,81.5,8438
-6.5,81.5,8438
-5.5,81.5,8438
-4.5,81.5,8438
-3.5,81.5,8438
-2.5,81.5,8438
-1.5,81.5,8438
-0.5,81.5,8438
0.5,81.5,8438
1.5,81.5,8438
2.5,81.5,8438
3.5,81.5,33181
4.5,81.5,33181
5.5,81.5,33181
6.5,81.5,33181
7.5,81.5,33181
8.5,81.5,33181
9.5,81.5,33181
10.5,81.5,33181
11.5,81.5,33181
12.5,81.5,33181
13.5,81.5,33181
14.5,81.5,33181
15.5,81.5,33181
16.5,81.5,33181
17.5,81.5,33181
18.5,81.5,33181
19.5,81.5,33181
20.5,81.5,33181
21.5,81.5,33181
22.5,81.5,33181
23.5,81.5,33181
24.5,81.5,33181
25.5,81.5,33181
26.5,81.5,33181
27.5,81.5,33181
28.5,81.5,33181
29.5,81.5,33181
30.5,81.5,33181
31.5,81.5,33181
32.5,81.5,33181
33.5,81.5,33181
34.5,81.5,33181
35.5,81.5,5690
36.5,81.5,5690
37.5,81.5,5690
38.5,81.5,5690
39.5,81.5,5690
40.5,81.5,5690
41.5,81.5,5690
42.5,81.5,5690
43.5,81.5,5690
44.5,81.5,5690
45.5,81.5,5690
46.5,81.5,5690
47.5,81.5,5690
48.5,81.5,5690
49.5,81.5,5690
50.5,81.5,5690
51.5,81.5,5690
52.5,81.5,5690
53.5,81.5,5690
54.5,81.5,5690
55.5,81.5,5690
56.5,81.5,5690
58.5,81.5,5690
59.5,81.5,5690
60.5,81.5,5690
61.5,81.5,5690
62.5,81.5,5690
63.5,81.5,5690
64.5,81.5,5690
65.5,81.5,5690
66.5,81.5,5690
67.5,81.5,5690
68.5,81.5,5690
69.5,81.5,5690
70.5,81.5,5690
71.5,81.5,5690
72.5,81.5,5690
73.5,81.5,5690
74.5,81.5,5690
75.5,81.5,5690
76.5,81.5,5690
77.5,81.5,5690
78.5,81.5,5690
79.5,81.5,5690
80.5,81.5,5690
81.5,81.5,5690
82.5,81.5,5690
83.5,81.5,5690
84.5,81.5,5690
85.5,81.5,5690
86.5,81.5,5690
87.5,81.5,5690
88.5,81.5,5690
89.5,81.5,5690
90.5,81.5,5690
91.5,81.5,5690
92.5,81.5,5690
93.5,81.5,5690
94.5,81.5,5690
95.5,81.5,5690
96.5,81.5,5690
97.5,81.5,5690
98.5,81.5,5690
99.5,81.5,5690
100.5,81.5,5690
101.5,81.5,5690
102.5,81.5,5690
103.5,81.5,5690
104.5,81.5,5690
105.5,81.5,5690
106.5,81.5,5690
107.5,81.5,5690
108.5,81.5,5690
109.5,81.5,5690
110.5,81.5,5690
111.5,81.5,5690
112.5,81.5,5690
113.5,81.5,5690
114.5,81.5,5690
115.5,81.5,5690
116.5,81.5,5690
117.5,81.5,5690
118.5,81.5,5690
-127.5,80.5,8493
-126.5,80.5,8493
-125.5,80.5,8493
-124.5,80.5,8493
-123.5,80.5,8493
-122.5,80.5,8493
-121.5,80.5,8493
-120.5,80.5,8493
-119.5,80.5,8493
-118.5,80.5,8493
-117.5,80.5,8493
-116.5,80.5,8493
-115.5,80.5,8493
-114.5,80.5,8493
-113.5,80.5,8493
-112.5,80.5,8493
-111.5,80.5,8493
-110.5,80.5,8493
-109.5,80.5,8493
-108.5,80.5,8493
-107.5,80.5,8493
-106.5,80.5,8493
-105.5,80.5,8493
-104.5,80.5,8493
-103.5,80.5,8493
-102.5,80.5,8493
-101.5,80.5,8493
-100.5,80.5,8493
-99.5,80.5,8493
-98.5,80.5,8493
-97.5,80.5,8493
-96.5,80.5,8493
-88.5,80.5,8493
-87.5,80.5,8493
-86.5,80.5,8493
-85.5,80.5,8493
-84.5,80.5,8493
-83.5,80.5,8493
-82.5,80.5,8493
-81.5,80.5,8493
-80.5,80.5,8493
-70.5,80.5,8493
-68.5,80.5,8493
-67.5,80.5,8438
-17.5,80.5,8438
-16.5,80.5,8438
-15.5,80.5,8438
-14.5,80.5,8438
-13.5,80.5,8438
-12.5,80.5,8438
-11.5,80.5,8438
-10.5,80.5,8438
-9.5,80.5,8438
-8.5,80.5,8438
-7.5,80.5,8438
-6.5,80.5,8438
-5.5,80.5,8438
-4.5,80.5,8438
-3.5,80.5,8438
-2.5,80.5,8438
-1.5,80.5,8438
-0.5,80.5,8438
0.5,80.5,33181
1.5,80.5,33181
2.5,80.5,33181
3.5,80.5,33181
4.5,80.5,33181
5.5,80.5,33181
6.5,80.5,33181
7.5,80.5,33181
8.5,80.5,33181
9.5,80.5,33181
10.5,80.5,33181
11.5,80.5,33181
12.5,80.5,33181
13.5,80.5,33181
14.5,80.5,33181
15.5,80.5,33181
16.5,80.5,33181
17.5,80.5,33181
18.5,80.5,33181
19.5,80.5,33181
20.5,80.5,33181
21.5,80.5,33181
22.5,80.5,33181
23.5,80.5,33181
24.5,80.5,33181
25.5,80.5,33181
26.5,80.5,33181
27.5,80.5,33181
28.5,80.5,33181
29.5,80.5,33181
30.5,80.5,33181
31.5,80.5,33181
32.5,80.5,33181
33.5,80.5,33181
34.5,80.5,33181
35.5,80.5,5690
36.5,80.5,5690
37.5,80.5,5690
38.5,80.5,5690
39.5,80.5,5690
40.5,80.5,5690
41.5,80.5,5690
42.5,80.5,5690
43.5,80.5,5690
44.5,80.5,5690
45.5,80.5,5690
47.5,80.5,5690
50.5,80.5,5690
51.5,80.5,5690
52.5,80.5,5690
54.5,80.5,5690
55.5,80.5,5690
56.5,80.5,5690
57.5,80.5,5690
58.5,80.5,5690
62.5,80.5,5690
63.5,80.5,5690
64.5,80.5,5690
65.5,80.5,5690
66.5,80.5,5690
67.5,80.5,5690
68.5,80.5,5690
69.5,80.5,5690
70.5,80.5,5690
71.5,80.5,5690
72.5,80.5,5690
73.5,80.5,5690
74.5,80.5,5690
75.5,80.5,5690
76.5,80.5,5690
77.5,80.5,5690
78.5,80.5,5690
79.5,80.5,5690
80.5,80.5,5690
81.5,80.5,5690
82.5,80.5,5690
83.5,80.5,5690
84.5,80.5,5690
85.5,80.5,5690
86.5,80.5,5690
87.5,80.5,5690
88.5,80.5,5690
89.5,80.5,5690
90.5,80.5,5690
91.5,80.5,5690
92.5,80.5,5690
97.5,80.5,5690
98.5,80.5,5690
99.5,80.5,5690
100.5,80.5,5690
101.5,80.5,5690
102.5,80.5,5690
103.5,80.5,5690
104.5,80.5,5690
105.5,80.5,5690
106.5,80.5,5690
107.5,80.5,5690
108.5,80.5,5690
109.5,80.5,5690
110.5,80.5,5690
111.5,80.5,5690
112.5,80.5,5690
113.5,80.5,5690
114.5,80.5,5690
115.5,80.5,5690
116.5,80.5,5690
117.5,80.5,5690
118.5,80.5,5690
119.5,80.5,5690
120.5,80.5,5690
-131.5,79.5,8493
-130.5,79.5,8493
-129.5,79.5,8493
-128.5,79.5,8493
-127.5,79.5,8493
-126.5,79.5,8493
-125.5,79.5,8493
-124.5,79.5,8493
-123.5,79.5,8493
-122.5,79.5,8493
-121.5,79.5,8493
-120.5,79.5,8493
-119.5,79.5,8493
-118.5,79.5,8493
-117.5,79.5,8493
-116.5,79.5,8493
-115.5,79.5,8493
-114.5,79.5,8493
-113.5,79.5,8493
-112.5,79.5,8493
-111.5,79.5,8493
-110.5,79.5,8493
-109.5,79.5,8493
-108.5,79.5,8493
-107.5,79.5,8493
-106.5,79.5,8493
-105.5,79.5,8493
-104.5,79.5,8493
-103.5,79.5,8493
-102.5,79.5,8493
-101.5,79.5,8493
-100.5,79.5,8493
-99.5,79.5,8493
-98.5,79.5,8493
-97.5,79.5,8493
-96.5,79.5,8493
-76.5,79.5,8493
-72.5,79.5,8493
-71.5,79.5,8493
-70.5,79.5,8493
-69.5,79.5,8438
-68.5,79.5,8438
-67.5,79.5,8438
-66.5,79.5,8438
-65.5,79.5,8438
-19.5,79.5,8438
-18.5,79.5,8438
-17.5,79.5,8438
-16.5,79.5,8438
-15.5,79.5,8438
-14.5,79.5,8438
-13.5,79.5,8438
-12.5,79.5,8438
-11.5,79.5,8438
-10.5,79.5,8438
-9.5,79.5,8438
-8.5,79.5,8438
-7.5,79.5,8438
-6.5,79.5,8438
-5.5,79.5,8438
-4.5,79.5,8438
-3.5,79.5,8438
-2.5,79.5,8438
-1.5,79.5,33181
-0.5,79.5,33181
0.5,79.5,33181
1.5,79.5,33181
2.5,79.5,33181
3.5,79.5,33181
4.5,79.5,33181
5.5,79.5,33181
6.5,79.5,33181
7.5,79.5,33181
8.5,79.5,33181
9.5,79.5,33181
10.5,79.5,33181
13.5,79.5,33181
15.5,79.5,33181
19.5,79.5,33181
26.5,79.5,33181
27.5,79.5,33181
28.5,79.5,33181
29.5,79.5,33181
30.5,79.5,33181
31.5,79.5,33181
32.5,79.5,33181
33.5,79.5,33181
34.5,79.5,33181
35.5,79.5,5690
36.5,79.5,5690
37.5,79.5,5690
38.5,79.5,5690
39.5,79.5,5690
40.5,79.5,5690
41.5,79.5,5690
42.5,79.5,5690
43.5,79.5,5690
44.5,79.5,5690
45.5,79.5,5690
46.5,79.5,5690
47.5,79.5,5690
48.5,79.5,5690
49.5,79.5,5690
50.5,79.5,5690
51.5,79.5,5690
52.5,79.5,5690
53.5,79.5,5690
54.5,79.5,5690
55.5,79.5,5690
56.5,79.5,5690
57.5,79.5,5690
58.5,79.5,5690
59.5,79.5,5690
60.5,79.5,5690
61.5,79.5,5690
62.5,79.5,5690
63.5,79.5,5690
64.5,79.5,5690
65.5,79.5,5690
66.5,79.5,5690
67.5,79.5,5690
68.5,79.5,5690
69.5,79.5,5690
70.5,79.5,5690
71.5,79.5,5690
72.5,79.5,5690
73.5,79.5,5690
74.5,79.5,5690
75.5,79.5,5690
76.5,79.5,5690
78.5,79.5,5690
79.5,79.5,5690
80.5,79.5,5690
81.5,79.5,5690
82.5,79.5,5690
83.5,79.5,5690
84.5,79.5,5690
85.5,79.5,5690
86.5,79.5,5690
87.5,79.5,5690
88.5,79.5,5690
89.5,79.5,5690
90.5,79.5,5690
91.5,79.5,5690
